# Description: map of excluded regions provided by IMAP/GLOWS Instrument Team for ground-processing pipeline at IMAP SDC
# generated by script: generate_map_of_excluded_regions.py
# version: 0.2
# columns: ecliptic_longitude_deg, ecliptic_latitude_deg
8.437499999999998579e+01 2.074237995448714500e+01
8.718749999999998579e+01 2.074237995448714500e+01
9.000000000000000000e+01 2.074237995448714500e+01
9.281250000000000000e+01 2.074237995448714500e+01
9.562500000000000000e+01 2.074237995448714500e+01
9.843750000000000000e+01 2.074237995448714500e+01
1.012499999999999858e+02 2.074237995448714500e+01
1.040625000000000000e+02 2.074237995448714500e+01
1.068750000000000000e+02 2.074237995448714500e+01
1.096875000000000000e+02 2.074237995448714500e+01
1.124999999999999858e+02 2.074237995448714500e+01
1.153124999999999716e+02 2.074237995448714500e+01
1.181250000000000000e+02 2.074237995448714500e+01
1.209375000000000000e+02 2.074237995448714500e+01
1.237499999999999858e+02 2.074237995448714500e+01
1.265625000000000000e+02 2.074237995448714500e+01
1.293750000000000000e+02 2.074237995448714500e+01
1.321875000000000000e+02 2.074237995448714500e+01
1.350000000000000000e+02 2.074237995448714500e+01
1.378125000000000000e+02 2.074237995448714500e+01
1.406249999999999716e+02 2.074237995448714500e+01
1.434374999999999716e+02 2.074237995448714500e+01
1.462500000000000000e+02 2.074237995448714500e+01
1.490625000000000000e+02 2.074237995448714500e+01
1.518750000000000000e+02 2.074237995448714500e+01
1.546875000000000000e+02 2.074237995448714500e+01
1.575000000000000000e+02 2.074237995448714500e+01
1.603125000000000000e+02 2.074237995448714500e+01
1.631249999999999716e+02 2.074237995448714500e+01
1.659375000000000000e+02 2.074237995448714500e+01
1.687499999999999716e+02 2.074237995448714500e+01
1.715624999999999716e+02 2.074237995448714500e+01
1.743749999999999716e+02 2.074237995448714500e+01
1.771875000000000000e+02 2.074237995448714500e+01
1.800000000000000000e+02 2.074237995448714500e+01
1.828125000000000000e+02 2.074237995448714500e+01
1.856250000000000000e+02 2.074237995448714500e+01
1.884375000000000000e+02 2.074237995448714500e+01
1.912500000000000000e+02 2.074237995448714500e+01
1.940624999999999716e+02 2.074237995448714500e+01
1.968750000000000000e+02 2.074237995448714500e+01
1.996874999999999716e+02 2.074237995448714500e+01
2.024999999999999716e+02 2.074237995448714500e+01
2.053124999999999716e+02 2.074237995448714500e+01
2.081250000000000000e+02 2.074237995448714500e+01
2.109375000000000000e+02 2.074237995448714500e+01
2.137500000000000000e+02 2.074237995448714500e+01
2.165625000000000000e+02 2.074237995448714500e+01
2.193750000000000000e+02 2.074237995448714500e+01
2.221875000000000000e+02 2.074237995448714500e+01
2.249999999999999716e+02 2.074237995448714500e+01
2.278125000000000000e+02 2.074237995448714500e+01
2.306249999999999432e+02 2.074237995448714500e+01
2.334375000000000284e+02 2.074237995448714500e+01
2.362500000000000000e+02 2.074237995448714500e+01
2.390625000000000000e+02 2.074237995448714500e+01
8.578124999999998579e+01 2.202431283704216725e+01
8.859375000000000000e+01 2.202431283704216725e+01
9.140625000000000000e+01 2.202431283704216725e+01
9.421875000000000000e+01 2.202431283704216725e+01
9.703124999999998579e+01 2.202431283704216725e+01
9.984374999999998579e+01 2.202431283704216725e+01
1.026562499999999858e+02 2.202431283704216725e+01
1.054687500000000000e+02 2.202431283704216725e+01
1.082812500000000000e+02 2.202431283704216725e+01
1.110937500000000000e+02 2.202431283704216725e+01
1.139062500000000000e+02 2.202431283704216725e+01
1.167187500000000142e+02 2.202431283704216725e+01
1.195312500000000000e+02 2.202431283704216725e+01
1.223437499999999858e+02 2.202431283704216725e+01
1.251562499999999858e+02 2.202431283704216725e+01
1.279687499999999716e+02 2.202431283704216725e+01
1.307812499999999716e+02 2.202431283704216725e+01
1.335937500000000000e+02 2.202431283704216725e+01
1.364062500000000000e+02 2.202431283704216725e+01
1.392187500000000000e+02 2.202431283704216725e+01
1.420312500000000000e+02 2.202431283704216725e+01
1.448437500000000000e+02 2.202431283704216725e+01
1.476562500000000000e+02 2.202431283704216725e+01
1.504687500000000000e+02 2.202431283704216725e+01
1.532812499999999716e+02 2.202431283704216725e+01
1.560937499999999716e+02 2.202431283704216725e+01
1.589062499999999716e+02 2.202431283704216725e+01
1.617187500000000000e+02 2.202431283704216725e+01
1.645312500000000000e+02 2.202431283704216725e+01
1.673437500000000000e+02 2.202431283704216725e+01
1.701562500000000000e+02 2.202431283704216725e+01
1.729687500000000000e+02 2.202431283704216725e+01
1.757812500000000000e+02 2.202431283704216725e+01
1.785937499999999716e+02 2.202431283704216725e+01
1.814062500000000000e+02 2.202431283704216725e+01
1.842187499999999716e+02 2.202431283704216725e+01
1.870312499999999716e+02 2.202431283704216725e+01
1.898437499999999716e+02 2.202431283704216725e+01
1.926562500000000000e+02 2.202431283704216725e+01
1.954687500000000000e+02 2.202431283704216725e+01
1.982812500000000000e+02 2.202431283704216725e+01
2.010937500000000000e+02 2.202431283704216725e+01
2.039062500000000000e+02 2.202431283704216725e+01
2.067187500000000000e+02 2.202431283704216725e+01
2.095312499999999716e+02 2.202431283704216725e+01
2.123437500000000000e+02 2.202431283704216725e+01
2.151562499999999716e+02 2.202431283704216725e+01
2.179687499999999716e+02 2.202431283704216725e+01
2.207812499999999716e+02 2.202431283704216725e+01
2.235937500000000000e+02 2.202431283704216725e+01
2.264062500000000000e+02 2.202431283704216725e+01
2.292187499999999716e+02 2.202431283704216725e+01
2.320312499999999716e+02 2.202431283704216725e+01
2.348437499999999716e+02 2.202431283704216725e+01
2.376562500000000000e+02 2.202431283704216725e+01
8.437499999999998579e+01 2.331795706533424095e+01
8.718749999999998579e+01 2.331795706533424095e+01
9.000000000000000000e+01 2.331795706533424095e+01
9.281250000000000000e+01 2.331795706533424095e+01
9.562500000000000000e+01 2.331795706533424095e+01
9.843750000000000000e+01 2.331795706533424095e+01
1.012499999999999858e+02 2.331795706533424095e+01
1.040625000000000000e+02 2.331795706533424095e+01
1.068750000000000000e+02 2.331795706533424095e+01
1.096875000000000000e+02 2.331795706533424095e+01
1.124999999999999858e+02 2.331795706533424095e+01
1.153124999999999716e+02 2.331795706533424095e+01
1.181250000000000000e+02 2.331795706533424095e+01
1.209375000000000000e+02 2.331795706533424095e+01
1.237499999999999858e+02 2.331795706533424095e+01
1.265625000000000000e+02 2.331795706533424095e+01
1.293750000000000000e+02 2.331795706533424095e+01
1.321875000000000000e+02 2.331795706533424095e+01
1.350000000000000000e+02 2.331795706533424095e+01
1.378125000000000000e+02 2.331795706533424095e+01
1.406249999999999716e+02 2.331795706533424095e+01
1.434374999999999716e+02 2.331795706533424095e+01
1.462500000000000000e+02 2.331795706533424095e+01
1.490625000000000000e+02 2.331795706533424095e+01
1.518750000000000000e+02 2.331795706533424095e+01
1.546875000000000000e+02 2.331795706533424095e+01
1.575000000000000000e+02 2.331795706533424095e+01
1.603125000000000000e+02 2.331795706533424095e+01
1.631249999999999716e+02 2.331795706533424095e+01
1.659375000000000000e+02 2.331795706533424095e+01
1.687499999999999716e+02 2.331795706533424095e+01
1.715624999999999716e+02 2.331795706533424095e+01
1.743749999999999716e+02 2.331795706533424095e+01
1.771875000000000000e+02 2.331795706533424095e+01
1.800000000000000000e+02 2.331795706533424095e+01
1.828125000000000000e+02 2.331795706533424095e+01
1.856250000000000000e+02 2.331795706533424095e+01
1.884375000000000000e+02 2.331795706533424095e+01
1.912500000000000000e+02 2.331795706533424095e+01
1.940624999999999716e+02 2.331795706533424095e+01
1.968750000000000000e+02 2.331795706533424095e+01
1.996874999999999716e+02 2.331795706533424095e+01
2.024999999999999716e+02 2.331795706533424095e+01
2.053124999999999716e+02 2.331795706533424095e+01
2.081250000000000000e+02 2.331795706533424095e+01
2.109375000000000000e+02 2.331795706533424095e+01
2.137500000000000000e+02 2.331795706533424095e+01
2.165625000000000000e+02 2.331795706533424095e+01
2.193750000000000000e+02 2.331795706533424095e+01
2.221875000000000000e+02 2.331795706533424095e+01
2.249999999999999716e+02 2.331795706533424095e+01
2.278125000000000000e+02 2.331795706533424095e+01
2.306249999999999432e+02 2.331795706533424095e+01
2.334375000000000284e+02 2.331795706533424095e+01
2.362500000000000000e+02 2.331795706533424095e+01
2.390625000000000000e+02 2.331795706533424095e+01
8.578124999999998579e+01 2.462431835216408871e+01
8.859375000000000000e+01 2.462431835216408871e+01
9.140625000000000000e+01 2.462431835216408871e+01
9.421875000000000000e+01 2.462431835216408871e+01
9.703124999999998579e+01 2.462431835216408871e+01
9.984374999999998579e+01 2.462431835216408871e+01
1.026562499999999858e+02 2.462431835216408871e+01
1.054687500000000000e+02 2.462431835216408871e+01
1.082812500000000000e+02 2.462431835216408871e+01
1.110937500000000000e+02 2.462431835216408871e+01
1.139062500000000000e+02 2.462431835216408871e+01
1.167187500000000142e+02 2.462431835216408871e+01
1.195312500000000000e+02 2.462431835216408871e+01
1.223437499999999858e+02 2.462431835216408871e+01
1.251562499999999858e+02 2.462431835216408871e+01
1.279687499999999716e+02 2.462431835216408871e+01
1.307812499999999716e+02 2.462431835216408871e+01
1.335937500000000000e+02 2.462431835216408871e+01
1.364062500000000000e+02 2.462431835216408871e+01
1.392187500000000000e+02 2.462431835216408871e+01
1.420312500000000000e+02 2.462431835216408871e+01
1.448437500000000000e+02 2.462431835216408871e+01
1.476562500000000000e+02 2.462431835216408871e+01
1.504687500000000000e+02 2.462431835216408871e+01
1.532812499999999716e+02 2.462431835216408871e+01
1.560937499999999716e+02 2.462431835216408871e+01
1.589062499999999716e+02 2.462431835216408871e+01
1.617187500000000000e+02 2.462431835216408871e+01
1.645312500000000000e+02 2.462431835216408871e+01
1.673437500000000000e+02 2.462431835216408871e+01
1.701562500000000000e+02 2.462431835216408871e+01
1.729687500000000000e+02 2.462431835216408871e+01
1.757812500000000000e+02 2.462431835216408871e+01
1.785937499999999716e+02 2.462431835216408871e+01
1.814062500000000000e+02 2.462431835216408871e+01
1.842187499999999716e+02 2.462431835216408871e+01
1.870312499999999716e+02 2.462431835216408871e+01
1.898437499999999716e+02 2.462431835216408871e+01
1.926562500000000000e+02 2.462431835216408871e+01
1.954687500000000000e+02 2.462431835216408871e+01
1.982812500000000000e+02 2.462431835216408871e+01
2.010937500000000000e+02 2.462431835216408871e+01
2.039062500000000000e+02 2.462431835216408871e+01
2.067187500000000000e+02 2.462431835216408871e+01
2.095312499999999716e+02 2.462431835216408871e+01
2.123437500000000000e+02 2.462431835216408871e+01
